,Aatrox,Ahri,Akali,Amumu,Anivia,Annie,Ashe,AurelionSol,Azir,Bard,Blitzcrank,Brand,Caitlyn,Camille,Cassiopeia,Corki,Diana,Draven,Ekko,Elise,Ezreal,Fiddlesticks,Fizz,Galio,Gragas,Graves,Hecarim,Heimerdinger,Irelia,Ivern,Janna,JarvanIV,Jhin,Jinx,Kaisa,Kalista,Karma,Karthus,Katarina,Kayle,Kayn,Khazix,Kindred,KogMaw,LeeSin,Leona,Lissandra,Lucian,Lulu,Lux,Malzahar,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nocturne,Nunu,Olaf,Orianna,Pantheon,Pyke,Quinn,Rammus,Rengar,Ryze,Sejuani,Shaco,Shen,Shyvana,Sivir,Sona,Soraka,Swain,Syndra,TahmKench,Taliyah,Talon,Taric,Thresh,Tristana,Trundle,TwistedFate,Twitch,Udyr,Varus,Vayne,Veigar,Velkoz,Vi,Vladimir,Volibear,Warwick,Xayah,Xerath,XinZhao,Yasuo,Zac,Zed,Ziggs,Zilean,Zoe,Zyra,Alistar,Kassadin,Skarner,Braum,Chogath,Jayce,Malphite,Teemo,Viktor,Darius,DrMundo,Garen,Illaoi,Jax,Kennen,Kled,Nasus,Ornn,Poppy,Renekton,Riven,Rumble,Singed,Sion,Tryndamere,Yorick,Rakan,Evelynn,Fiora,Gangplank,Gnar,Urgot,Leblanc,Nami,RekSai
Twitch,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.009226562141039563,0.02863722428744464,-0.011163609915470663,-0.13864832371213665,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.01723227001227895,-0.48130566636947925,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,-0.2202609678247807,0.05020128300797577,0.05454636904986737,0.05082103046310007,-0.02422528047359357,-0.042628174428596344,0.061550526917344806,-0.015864475332383776,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,-0.17987561110536443,0.05616443604377708,0.18617812051729252,0.017601524845404254,0.13883466627085322,0.07898539392158108,0.005238114057000809,-0.033461761716833516,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.11173974454643731,0.13999918565899894,-0.3092261023980234,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,-0.1246575865488311,0.11354497354497362,-0.17301154228588145,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.014068611907070427,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,0.21198377691996415,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.07898539392158108,0.01715718825776455,0.06998155842218373,-0.13864832371213665,0.022804432135291874,0.5186943336305208,0.28418289911908606,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,0.019661364146266513,0.035406736067671585,0.05616443604377708,-0.10516621330694911,0.006669667773820831,0.5059949713617893,-0.03144205737292938,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Udyr,-0.027619842408869333,-0.11050223062288961,-0.13645912910618796,-0.009226562141039563,0.02863722428744464,0.36354087089381204,-0.13645912910618796,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,0.36354087089381204,0.07782658517952634,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,-0.03645912910618798,0.05020128300797577,0.05454636904986737,-0.04822383498854088,-0.13645912910618796,0.36354087089381204,0.061550526917344806,0.36354087089381204,0.017162734617568814,0.07168767658593656,-0.636459129106188,-0.636459129106188,-0.636459129106188,-0.17987561110536443,-0.636459129106188,0.11354087089381204,-0.13645912910618796,-0.30312579577285464,0.36354087089381204,0.36354087089381204,0.36354087089381204,0.037292231423255245,0.36354087089381204,0.36354087089381204,0.4550050560461153,-0.0234609871445286,0.36354087089381204,0.023847456727711103,0.36354087089381204,0.13999918565899894,-0.11264960529666412,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,0.36354087089381204,0.11354497354497362,-0.23645912910618794,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.014068611907070427,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,-0.38645912910618796,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.03020753756047867,0.01715718825776455,0.06998155842218373,-0.30312579577285464,0.09081359816653933,-0.06503055767761656,-0.13645912910618796,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,-0.636459129106188,0.36354087089381204,0.05616443604377708,-0.13645912910618796,0.36354087089381204,0.5059949713617893,-0.636459129106188,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.36354087089381204,-0.035301200567897206,0.36354087089381204,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Urgot,-0.015986350207693123,-0.11050223062288961,0.18144954722820428,-0.056645690867033804,-0.056645690867033804,-0.06586228072878492,0.011715395898960979,0.07033843611709323,-0.03067166489300782,0.5147828805615376,-0.03067166489300782,-0.04885348307482601,-0.01365313839580834,-0.011532908912146589,-0.18521711943846236,0.03652201099632024,0.5147828805615376,-0.024318616942622107,-0.026883786105129037,-0.23521711943846235,0.005126228201022653,-0.25444788866923157,-0.15188378610512904,-0.1215807558020987,-0.019308028529371468,-0.08521711943846233,0.11478288056153763,0.0014495472282043398,0.014782880561537648,0.18144954722820428,-0.48521711943846235,0.26478288056153765,-0.004273380781475045,-0.06684977249968682,-0.0012059427852490479,-0.021529968600473515,-0.21248984671118964,-0.10223839603420704,0.29256065833931544,-0.04077267499401793,0.014782880561537648,0.5147828805615376,0.5147828805615376,-0.013307007078911803,-0.15188378610512904,0.5147828805615376,-0.13521711943846237,-0.02556669177018417,-0.00521711943846237,0.12084348662214373,-0.15188378610512904,-0.04077267499401793,-0.1280742622956052,-0.057944392165735104,-0.16703530125664418,-0.018550452771795678,-0.023678657900000788,0.18144954722820428,0.151146516925174,-0.48521711943846235,-0.023678657900000788,-0.08521711943846233,-0.06416448785951501,-0.1322759429678741,0.014782880561537648,-0.09497321699943795,0.11478288056153763,0.09170595748461452,0.014782880561537648,0.10609759638312244,0.5147828805615376,0.07033843611709323,0.18144954722820428,0.029575779969821636,-0.23521711943846235,-0.48521711943846235,0.022190287968945066,0.5147828805615376,0.37192573770439474,0.014782880561537648,-0.03067166489300782,0.014782880561537648,0.014782880561537648,0.05312153870850256,0.5147828805615376,-0.15188378610512904,-0.1038941622400188,0.022804432135291874,0.04761590119943637,0.05108651092457395,-0.0923599765813195,-0.07012277981582082,-0.15188378610512904,-0.09698182532081528,0.151146516925174,0.014782880561537648,0.006379519216999807,0.0012693670480241614,0.5059949713617893,-0.019267298649931874,-0.48521711943846235,0.18144954722820428,-0.01713201305548362,0.20709057286922994,-0.28521711943846234,-0.15188378610512904,-0.15188378610512904,0.5147828805615376,0.4255667434432882,-0.48521711943846235,0.06023742601608306,0.10208446786312497,0.0031549735847934413,0.0031549735847934413,0.025652445778929,-0.015829364336421514,0.053244419023076084,0.11478288056153763,-0.11021711943846235,0.13383049960915672,0.026410787538281855,-0.11021711943846235,-0.009026643247986188,0.23700510278375986,-0.10683874106008395,-0.014628884144344712,-0.20521711943846233,0.14811621389487095,0.0937302489825903,0.15478288056153766,-0.06855045277179567,-0.48521711943846235,-0.48521711943846235,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.30339893762028053,,,-0.0068003015836463065
Varus,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.009226562141039563,0.02863722428744464,-0.011163609915470663,-0.0068003015836463065,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.01723227001227895,0.0579505325280961,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,0.2680166064329819,0.05020128300797577,0.05454636904986737,0.43768786836299295,-0.02422528047359357,-0.042628174428596344,0.061550526917344806,-0.015864475332383776,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,-0.17987561110536443,0.05616443604377708,0.04790579302744669,-0.5623121316370071,0.27818519411696196,-0.02739847320490102,0.005238114057000809,-0.033461761716833516,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.11173974454643731,0.13999918565899894,-0.36281244433244186,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,-0.1246575865488311,0.11354497354497362,-0.05396283171604091,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.014068611907070427,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,-0.4938620922979039,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.16479003448954893,0.01715718825776455,0.06998155842218373,-0.026520195708873373,0.022804432135291874,0.12826370903264195,0.00241967970220075,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,0.019661364146266513,0.035406736067671585,0.05616443604377708,0.03618693027668905,0.006669667773820831,0.5059949713617893,-0.03144205737292938,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Vayne,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.009226562141039563,0.02863722428744464,-0.011163609915470663,-0.0068003015836463065,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.01561609116322471,-0.01723227001227895,0.5390617327604043,-0.019209548050188263,0.10891089206489996,0.030333529018298555,-0.005749370455252811,-0.026602243761972958,0.05020128300797577,0.05454636904986737,-0.1634869928767773,-0.02422528047359357,-0.042628174428596344,0.061550526917344806,-0.015864475332383776,0.017162734617568814,0.07168767658593656,-0.059666171702458526,-0.015955825519801015,0.1811488179909233,-0.17987561110536443,0.05616443604377708,0.3431703167662737,-0.4419132969661117,-0.08707256851001317,-0.02739847320490102,0.005238114057000809,-0.033461761716833516,0.037292231423255245,0.03803393592916571,-0.019637526225960655,0.4550050560461153,-0.0234609871445286,-0.061856368386900895,0.023847456727711103,0.11173974454643731,0.13999918565899894,-0.034190315248740506,0.002803201412848566,-0.045154538148147905,-0.022997462166705174,-0.1246575865488311,0.11354497354497362,-0.05396283171604091,-0.061856368386900895,-0.003556218627811636,-0.11917206851262516,-0.014719912190831463,0.1059949713617892,-0.0449949439538847,0.11102124376764069,0.1155636556591334,-0.02159358878689599,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.014068611907070427,0.10609759638312244,0.03553618488176832,0.00814549844100626,0.07195930317128829,-0.30717908125881577,-0.17143817231984937,-0.022997462166705174,-0.011131912795696919,0.07920821759473501,0.15894534892282186,-0.01956591312956174,-0.021387362922403896,0.022571483153580707,0.010440238472330055,0.41421036534066574,0.01715718825776455,0.06998155842218373,-0.026520195708873373,0.022804432135291874,0.1198239832141245,-0.4609382672395958,-0.050904679442048795,-0.07012277981582082,0.033932824727189115,0.019661364146266513,0.035406736067671585,0.05616443604377708,0.10511636778055625,0.006669667773820831,0.5059949713617893,-0.03144205737292938,0.02453923270785771,0.011739744546437336,-0.05781016524099192,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Veigar,-0.027619842408869333,-0.11050223062288961,0.12767462591374856,0.12767462591374856,-0.11042061218148952,-0.44375394551482283,0.15273728255535257,0.011150178074054107,0.15624605448517714,-0.44375394551482283,-0.04375394551482281,0.11180161004073275,0.0049640032031259,0.056246054485177166,0.2229127211518438,-0.11042061218148952,0.5562460544851772,0.03385799478368462,0.05020128300797577,0.05454636904986737,0.09955314109935043,-0.04375394551482281,-0.44375394551482283,0.3562460544851772,0.01778451602363873,0.017162734617568814,0.5562460544851772,-0.006253945514822834,-0.0770872788481562,0.1811488179909233,0.30624605448517717,-0.04375394551482281,0.02291272115184384,0.08565781919105953,0.025633809587218004,0.19910319734232007,0.2229127211518438,-0.11042061218148952,-0.44375394551482283,0.15624605448517714,-0.44375394551482283,0.5562460544851772,-0.44375394551482283,-0.11042061218148952,0.023847456727711103,0.11173974454643731,0.15624605448517714,-0.060896802657679994,0.056246054485177166,-0.08011758187845919,-0.44375394551482283,-0.31875394551482283,-0.04375394551482281,0.043088159748335075,0.11874605448517717,0.0006904989296215858,-0.44375394551482283,-0.44375394551482283,0.1059949713617892,-0.0449949439538847,-0.30089680265768,0.5562460544851772,-0.02159358878689599,0.056246054485177166,-0.11042061218148952,-0.055232401656089086,0.5562460544851772,0.056246054485177166,0.056246054485177166,0.10609759638312244,-0.44375394551482283,0.056246054485177166,0.5562460544851772,-0.04375394551482281,-0.44375394551482283,-0.44375394551482283,-0.08375394551482285,-0.44375394551482283,0.5562460544851772,-0.01956591312956174,-0.44375394551482283,0.022571483153580707,0.5562460544851772,-0.012381396495214969,-0.19375394551482283,-0.44375394551482283,-0.01193576369664101,0.022804432135291874,0.07348743379552203,-0.013198389959267254,0.2133889116280343,0.15624605448517714,-0.44375394551482283,0.056246054485177166,0.056246054485177166,-0.44375394551482283,0.04434129258041525,0.10170059993972258,0.5059949713617893,0.15624605448517714,0.5562460544851772,0.5562460544851772,-0.08661108837196568,-0.04375394551482281,-0.44375394551482283,-0.015182516943394286,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.5562460544851772,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Velkoz,-0.027619842408869333,-0.11050223062288961,-0.12624456365312076,-0.23735567476423186,0.02863722428744464,-0.45957789698645407,-0.10243503984359692,0.011150178074054107,0.04042210301354593,0.04042210301354593,-0.45957789698645407,0.04042210301354593,-0.042911230319787386,0.1237554363468793,0.04042210301354593,0.030333529018298555,0.5404221030135459,-0.031006468415025523,0.04042210301354593,0.05454636904986737,0.0796377892880557,-0.45957789698645407,-0.45957789698645407,0.5404221030135459,-0.08457789698645407,0.5404221030135459,0.07168767658593656,0.04042210301354593,0.04042210301354593,0.5404221030135459,-0.17987561110536443,0.24042210301354588,-0.03239343096703662,-0.01957789698645407,0.04042210301354593,0.1515332141246571,-0.45957789698645407,0.5404221030135459,0.5404221030135459,0.5404221030135459,0.5404221030135459,0.4550050560461153,-0.0234609871445286,0.20708876968021256,0.023847456727711103,0.11173974454643731,0.5404221030135459,0.044298072005794,-0.45957789698645407,-0.17386361127216837,-0.45957789698645407,-0.20957789698645407,0.29042210301354593,-0.07957789698645407,-0.25957789698645406,-0.45957789698645407,-0.45957789698645407,0.20708876968021256,0.5404221030135459,-0.0449949439538847,0.20708876968021256,0.04042210301354593,-0.02159358878689599,-0.12624456365312076,0.04042210301354593,-0.055232401656089086,0.2219593031712883,0.04042210301354593,0.04042210301354593,0.10609759638312244,-0.45957789698645407,0.04042210301354593,0.07195930317128829,0.00917210301354593,-0.12624456365312076,-0.45957789698645407,0.0019605645520074932,-0.45957789698645407,0.5404221030135459,-0.45957789698645407,-0.021387362922403896,-0.45957789698645407,0.5404221030135459,0.08390036388311112,0.04042210301354593,0.06998155842218373,-0.07862551603407314,0.022804432135291874,0.09597765856910151,-0.034045982092837046,0.29042210301354593,-0.00957789698645406,0.04042210301354593,-0.23735567476423186,-0.25957789698645406,0.04042210301354593,0.009809858115586767,-0.25957789698645406,0.5059949713617893,0.007088769680212603,0.02453923270785771,-0.45957789698645407,0.04042210301354593,0.04042210301354593,0.5404221030135459,-0.45957789698645407,-0.08200854060544513,0.4726459110818103,-0.45957789698645407,0.5404221030135459,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Vi,-0.027619842408869333,-0.11050223062288961,0.04949936372891514,-0.009226562141039563,0.02863722428744464,0.4017752560642237,0.0017752560642236848,0.011150178074054107,0.07544485973891013,0.13676511499487787,0.4017752560642237,0.4017752560642237,0.0017752560642236848,0.4017752560642237,0.10891089206489996,0.030333529018298555,-0.005749370455252811,0.23510858939755708,0.05020128300797577,0.05454636904986737,-0.13155807726910962,-0.5982247439357763,-0.042628174428596344,-0.264891410602443,-0.5982247439357763,0.017162734617568814,0.07168767658593656,-0.059666171702458526,0.4017752560642237,0.1811488179909233,-0.17987561110536443,0.05616443604377708,-0.019277375514723638,-0.05976320547423786,-0.24108188679291914,0.4017752560642237,0.4017752560642237,-0.033461761716833516,-0.5982247439357763,0.03803393592916571,0.4017752560642237,0.4550050560461153,-0.5982247439357763,0.4017752560642237,0.023847456727711103,0.4017752560642237,0.13999918565899894,-0.03572474393577629,0.002803201412848566,-0.5982247439357763,-0.022997462166705174,0.4017752560642237,0.4017752560642237,-0.15378029949133187,-0.061856368386900895,-0.003556218627811636,0.4017752560642237,0.4017752560642237,0.06844192273089034,-0.0449949439538847,0.11102124376764069,0.1155636556591334,0.4017752560642237,-0.0019965339403792415,-0.04668863264296533,-0.055232401656089086,0.2219593031712883,-0.06256456895156814,0.4017752560642237,0.10609759638312244,-0.09822474393577629,0.00814549844100626,-0.5982247439357763,-0.264891410602443,-0.17143817231984937,-0.022997462166705174,0.4017752560642237,0.07920821759473501,-0.5982247439357763,0.4017752560642237,-0.021387362922403896,0.022571483153580707,0.010440238472330055,-0.09822474393577629,0.01715718825776455,-0.5982247439357763,-0.026796172507204896,0.022804432135291874,-0.16965331536434775,0.1517752560642237,-0.09822474393577629,-0.5982247439357763,-0.45536760107863344,-0.09822474393577629,0.035406736067671585,0.05616443604377708,-0.09822474393577629,-0.19822474393577627,0.5059949713617893,0.4017752560642237,0.4017752560642237,0.011739744546437336,-0.5982247439357763,0.00814549844100626,-0.035301200567897206,-0.028040696828711686,-0.08200854060544513,0.4726459110818103,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Viktor,-0.04808455202579576,0.47544485973891015,0.1118084961025465,-0.31026942597537555,0.031000415294465733,0.12544485973891017,-0.05182786753381713,0.14211152640557678,0.07544485973891013,0.3087781930722435,0.07544485973891013,-0.08977253156543769,-0.05131570364137156,-0.24330514026108985,0.14211152640557678,0.06803745233150271,0.14211152640557678,-0.08379684642222729,0.18973057402462445,0.47544485973891015,-0.031996671090288975,0.008778193072243479,-0.19122180692775653,-0.30233291803886764,0.042111526405576805,0.04687343116748155,-0.27455514026108985,-0.08516120086715046,0.026292317366028772,0.47544485973891015,0.47544485973891015,-0.024555140261089847,-0.03438660093524715,-0.045190060896010464,-0.020675160954312766,-0.06590852371973649,-0.11546423117018073,-0.04894538416352889,0.47544485973891015,-0.08705514026108985,-0.024555140261089847,0.4550050560461153,-0.19122180692775653,-0.18584546284173503,0.14211152640557678,0.47544485973891015,-0.024555140261089847,-0.07626060858810663,-0.06301667872262828,-0.11076203681281399,-0.3578884735944232,-0.2202073141741333,0.16294485973891015,-0.07657826164837306,-0.13566625137220095,0.08655597085002131,-0.23884085454680415,-0.0959837116896613,0.22544485973891015,-0.024555140261089847,0.15965538605469964,0.07544485973891013,-0.27455514026108985,-0.07294223703528341,0.035444859738910206,-0.0855307500171874,-0.024555140261089847,-0.10992099391962645,0.22544485973891015,0.47544485973891015,-0.0959837116896613,-0.21686283256878214,-0.024555140261089847,-0.03975270865014757,-0.0959837116896613,0.14211152640557678,-0.07877200773096937,-0.5245551402610898,-0.024555140261089847,0.14211152640557678,0.07544485973891013,0.22544485973891015,-0.3578884735944232,0.010458865341151036,0.47544485973891015,0.22544485973891015,-0.10992099391962645,-0.5245551402610898,-0.011280803977903986,0.013727922383921731,0.05044485973891011,-0.1541847698907195,0.22544485973891015,-0.07000968571563532,-0.024555140261089847,-0.024555140261089847,-0.03846242502930175,-0.12455514026108983,-0.5245551402610898,-0.018531043875547715,-0.024555140261089847,0.47544485973891015,0.020899405193455567,-0.0007456164515660113,0.25322263751668794,-0.19122180692775653,-0.5245551402610898,0.47544485973891015,0.47544485973891015,-0.5245551402610898,-0.015850728363680178,-0.1337505425599404,0.015444859738910188,-0.11639187495496739,-0.08011069581664543,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
Vladimir,-0.027619842408869333,-0.5234609871445286,0.03209456841102698,0.14320567952213803,0.4765390128554714,0.07653901285547138,0.023050640762448116,-0.5234609871445286,-0.0234609871445286,0.13676511499487787,-0.5234609871445286,0.015000551317009836,-0.0842717979553394,0.06837574754934894,-0.5234609871445286,0.14320567952213803,-0.2734609871445286,-0.03550917991561292,0.05987234618880477,0.05454636904986737,0.021410807727266223,-0.0234609871445286,0.4765390128554714,-0.5234609871445286,-0.12346098714452858,-0.19012765381119529,-0.5234609871445286,-0.036974500658042087,-0.10454206822560969,0.1811488179909233,-0.17987561110536443,0.1235978363848832,-0.06891553259907407,-0.07486285630340711,-0.02934334008570505,-0.011265865193309077,0.14320567952213803,-0.2109609871445286,0.4765390128554714,-0.5234609871445286,0.4765390128554714,0.4550050560461153,-0.0234609871445286,0.06274590940719549,0.4765390128554714,0.11173974454643731,0.14320567952213803,-0.10361365890025381,0.07653901285547138,-0.09488955857310005,-0.2734609871445286,0.0479675842840428,0.30987234618880477,-0.1506799220557712,0.009872346188804726,-0.19012765381119529,0.4765390128554714,-0.0234609871445286,0.4765390128554714,0.07653901285547138,0.4765390128554714,0.30987234618880477,-0.5234609871445286,-0.15503993451294967,-0.19012765381119529,-0.055232401656089086,-0.5234609871445286,-0.16631813000167145,-0.0234609871445286,-0.5234609871445286,0.4765390128554714,0.0390390128554714,0.14320567952213803,0.05346208977854827,-0.17143817231984937,-0.022997462166705174,0.0390390128554714,0.14320567952213803,-0.0234609871445286,-0.2734609871445286,-0.38060384428738575,0.4765390128554714,0.010440238472330055,-0.002452583783184026,-0.5234609871445286,0.06998155842218373,-0.061922525606067036,0.4765390128554714,-0.011833080167784393,-0.051762873936981424,0.07653901285547138,0.4765390128554714,0.4765390128554714,-0.10038406406760553,-0.5234609871445286,0.05616443604377708,-0.032686079395451095,0.0479675842840428,0.5059949713617893,-0.07751504119858266,0.4765390128554714,0.4765390128554714,-0.19012765381119529,-0.0234609871445286,-0.035301200567897206,0.14320567952213803,-0.08200854060544513,0.4765390128554714,0.4255667434432882,0.3725593605313656,-0.015850728363680178,-0.07096792460534174,0.002758777610352925,-0.05240922687258753,-0.00043419790511722844,-0.0745475649072001,-0.05640240361687754,-0.06000238126876278,0.057192763922331025,-0.0010050916742319616,-0.028932243696771942,-0.10803313849028795,-0.009026643247986188,-0.008689294211338239,-0.014719912190831463,-0.03475988696987839,-0.06270773953413139,-0.032262506885089054,0.04901776040984329,0.07973071349827215,0.06524440051501268,-0.12299746216670515,0.24481945872857658,,-0.16056907028354422,0.06967208943576209,0.006097596383122461,-0.0736507981274789,,,-0.0068003015836463065
