,Aatrox,Amumu,Annie,Ashe,Blitzcrank,Brand,Caitlyn,Camille,Chogath,Corki,Darius,Draven,Ezreal,Fiddlesticks,Garen,Gragas,Graves,Hecarim,Heimerdinger,Illaoi,Ivern,JarvanIV,Jax,Jayce,Jhin,Jinx,Kaisa,Kalista,Karma,Kayle,Kennen,Kindred,Kled,KogMaw,LeeSin,Leona,Lucian,Lulu,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nasus,Nidalee,Nunu,Olaf,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Renekton,Rengar,Rumble,Sejuani,Shen,Singed,Sivir,Sona,Swain,Taliyah,Taric,Teemo,Thresh,Tristana,Trundle,Tryndamere,Twitch,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Volibear,Warwick,Xayah,Xerath,Zac,Ziggs,Zilean,Ahri,Akali,Alistar,Anivia,AurelionSol,Azir,Bard,Braum,Cassiopeia,Diana,DrMundo,Ekko,Elise,Fizz,Galio,Gangplank,Gnar,Irelia,Janna,Karthus,Katarina,Kayn,Khazix,Lissandra,Malzahar,Nautilus,Nocturne,Orianna,Riven,Ryze,Shaco,Shyvana,Sion,Skarner,Soraka,Syndra,TahmKench,Talon,TwistedFate,Udyr,Vladimir,Yasuo,Yorick,Zed,Zoe,Zyra,Rakan,XinZhao,Evelynn,Fiora,RekSai,Kassadin,Leblanc,Nami
Tristana,-0.012111363433398109,-0.005112481835938182,-0.006641483848531388,0.027160963891333906,0.028614326915990307,0.020865074363057567,-0.004484693451365873,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,-0.538471372018345,0.0023119553262471604,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.03868642695173302,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.0351264031060968,0.461528627981655,0.024149621708254077,0.27438307032570036,-0.011589577974858711,0.020617726097470535,-0.06616196655338083,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.05047957913541323,-0.1781136890711429,0.001386096115391977,0.16644666076854034,0.005072777873222523,0.04541595606167059,0.03854395845322389,0.12738320655081803,-0.0647479680264087,0.03525203197359128,0.06107626443647951,0.06061336309329812,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,-0.01857859695141656,0.029436220355379017,-0.0545703713370041,0.026796739523499147,0.01246844263157118,0.04688715960000378,0.267236610863243,0.003754284965895971,0.015920290972310125,0.04375090303386531,0.028648663052982637,-0.034266796289559476,-0.3685108977100447,-0.036221828287333946,-0.039597512303688576,0.02488576063330325,-0.18915180597356784,0.0035926016355083135,-0.006704169770647611,0.06383988676886032,0.03247266878989752,-0.04795179234559843,0.03503605571063467,0.026796739523499147,-0.1069499583589811,0.0023119553262471604,0.03590642837940855,-0.13716144945131076,0.10054507464616436,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Trundle,-0.012111363433398109,-0.005112481835938182,0.0006778292030900634,-0.044776716251455406,0.028614326915990307,0.50067782920309,0.20067782920309002,-0.49932217079690994,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,-0.07075074222548139,-0.14217931365405279,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.25067782920309006,0.50067782920309,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.50067782920309,-0.14638099432632168,-0.12432217079690994,-0.035036456511195635,-0.49932217079690994,-0.49932217079690994,-0.49932217079690994,0.50067782920309,0.01802976706888676,-0.008199879517200026,-0.49932217079690994,-0.1781136890711429,0.001386096115391977,-0.03265550413024326,0.005072777873222523,-0.49932217079690994,0.03854395845322389,0.12738320655081803,0.50067782920309,0.11606244458770548,-0.49932217079690994,-0.49932217079690994,-0.02609259587011553,0.50067782920309,0.0006778292030900634,0.50067782920309,-0.056179291957720645,0.50067782920309,0.0124948663481661,-0.012409097578127137,-0.49932217079690994,-0.49932217079690994,-0.08872428086304443,-0.05655570864982984,-0.01857859695141656,0.50067782920309,-0.0545703713370041,-0.49932217079690994,0.01246844263157118,0.27845560698086785,0.50067782920309,-0.08265550413024325,-0.49932217079690994,0.04375090303386531,0.028648663052982637,0.50067782920309,0.0006778292030900634,0.03293589371921907,-0.039597512303688576,0.0006778292030900634,-0.18915180597356784,-0.26855294002767915,-0.49932217079690994,0.0006778292030900634,-0.49932217079690994,-0.04795179234559843,0.03503605571063467,0.50067782920309,-0.1069499583589811,0.04613237465763548,0.50067782920309,-0.13716144945131076,0.10054507464616436,0.50067782920309,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Tryndamere,-0.41558479652940555,-0.08225146319607224,-0.006641483848531388,0.33441520347059445,-0.41558479652940555,-0.41558479652940555,-0.14285752380213285,-0.41558479652940555,-0.41558479652940555,-0.018456294622875624,0.012598340977452688,0.04595366500905601,-0.16558479652940555,0.5844152034705945,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.18441520347059442,0.20417113369486872,0.027533738602063845,0.5844152034705945,-0.41558479652940555,-0.41558479652940555,0.12012948918488014,-0.19336257430718334,0.10615433390537704,-0.41558479652940555,-0.41558479652940555,0.5844152034705945,0.001163611390766428,0.01802976706888676,-0.008199879517200026,-0.41558479652940555,-0.1781136890711429,0.001386096115391977,-0.040584796529405553,0.5844152034705945,0.2510818701372611,-0.41558479652940555,-0.41558479652940555,-0.0647479680264087,0.33441520347059445,0.08441520347059445,0.06061336309329812,-0.41558479652940555,-0.41558479652940555,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,-0.41558479652940555,0.5844152034705945,0.5844152034705945,0.08441520347059445,-0.08872428086304443,-0.05655570864982984,-0.41558479652940555,0.08441520347059445,-0.0545703713370041,0.08441520347059445,0.5844152034705945,0.08441520347059445,-0.41558479652940555,0.12986974892513986,0.015920290972310125,0.04375090303386531,-0.41558479652940555,-0.034266796289559476,0.14691520347059445,-0.036221828287333946,0.34912108582353557,-0.05194843289304191,0.5844152034705945,0.15584377489916584,-0.040584796529405553,0.2510818701372611,0.5844152034705945,-0.04795179234559843,0.03503605571063467,0.026796739523499147,0.5844152034705945,0.18441520347059442,-0.41558479652940555,-0.13716144945131076,0.10054507464616436,-0.41558479652940555,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.5844152034705945,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,-0.41558479652940555,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
TwistedFate,-0.080346117619358,0.026796739523499147,0.1564263691531288,0.05060626333302298,0.06525827798503758,-0.020078260476500853,0.012996314895049044,0.01516883254675494,-0.05384842176682342,0.09822531095207054,-0.028758816032056433,0.019776458712266687,0.00044538817214778703,0.11503203364114623,0.08235229507905473,0.06013007285683247,-0.07320326047650083,-0.05653659380983417,0.06302862358147021,0.026796739523499147,0.19346340619016578,-0.03842065178084869,0.1057441079445518,0.04403811883384401,0.039213958066545485,0.019978557705317312,0.02341509701142186,0.04617658448473949,-0.1028328901061305,-0.15741378679229034,0.026796739523499147,0.026796739523499147,0.5267967395234991,0.06013007285683247,-0.47320326047650085,0.27679673952349915,0.03498420423270299,-0.0026150251823832127,0.06525827798503758,-0.03842065178084869,0.13549239169741223,0.026796739523499147,0.06945885556445475,0.25652646925322886,0.06733728006403972,-0.0026150251823832127,0.24108245380921345,0.026796739523499147,-0.25891754619078655,0.026796739523499147,-0.11363012695328567,0.045315258042017637,0.026796739523499147,-0.059410157028225,0.05905480403962815,-0.47320326047650085,0.19346340619016578,0.15837568689192016,0.11013007285683252,-0.0545703713370041,0.026796739523499147,0.09822531095207054,0.003100057059044148,0.30457451730127694,-0.021939722570363696,0.026796739523499147,-0.22320326047650085,0.19346340619016578,-0.13986992714316754,-0.012194086164574236,-0.13986992714316754,-0.13986992714316754,0.06679673952349918,0.5267967395234991,-0.018657805931046323,-0.01166479893803929,0.07852087745453362,0.016592657890846074,-0.47320326047650085,-0.006536593809834179,0.026796739523499147,-0.47320326047650085,-0.022752810026050396,0.026796739523499147,-0.13986992714316754,0.12254142037456295,-0.03842065178084869,0.11397356265974273,-0.0650399951703784,-0.13986992714316754,-0.23320326047650086,-0.09820326047650085,-0.05384842176682342,-0.13986992714316754,0.5267967395234991,0.010667707265434645,0.1057441079445518,0.026796739523499147,0.09822531095207054,-0.47320326047650085,0.06525827798503758,-0.03570326047650085,0.37253527602737246,-0.07007575757575757,-0.05118491185264762,0.026796739523499147,-0.0428235136410578,-0.07846641837123769,-0.36209214936538975,-0.42554353850012305,-0.018657805931046323,-0.05653659380983417,0.27679673952349915,-0.22320326047650085,-0.018657805931046323,0.09822531095207054,-0.11836455079908148,-0.47320326047650085,0.026796739523499147,0.09822531095207054,-0.16208808202720693,0.09822531095207054,-0.010410673793459169,-0.13986992714316754,0.1165403292670889,-0.1160604033336437,-0.4464218989494144,-0.06411235138559174,0.0386611463031602,-0.13986992714316754,-0.043288914832640274,0.08417378870382697,-0.018657805931046323,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Twitch,-0.012111363433398109,-0.005112481835938182,-0.006641483848531388,0.01389698804061578,0.028614326915990307,0.020865074363057567,0.18425823598807065,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,-0.018122716392881745,0.005686807416641983,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.03868642695173302,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.0351264031060968,0.10657462016886163,0.03289769177038351,0.2303682292811626,-0.5181227163928818,0.020617726097470535,-0.06616196655338083,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.05047957913541323,-0.1781136890711429,0.001386096115391977,0.18425823598807065,0.005072777873222523,0.04541595606167059,0.03854395845322389,0.12738320655081803,-0.0647479680264087,0.08009156932140399,0.06107626443647951,0.06061336309329812,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,-0.01857859695141656,0.029436220355379017,-0.0545703713370041,0.026796739523499147,0.01246844263157118,-0.2534168340399406,0.267236610863243,0.003754284965895971,0.015920290972310125,0.04375090303386531,0.028648663052982637,-0.034266796289559476,-0.07007076834093368,-0.036221828287333946,-0.039597512303688576,0.4818772836071182,-0.18915180597356784,-0.15077577761737157,-0.342298540568706,0.06383988676886032,0.03247266878989752,-0.04795179234559843,0.03503605571063467,0.026796739523499147,-0.1069499583589811,0.03289769177038351,0.03590642837940855,-0.13716144945131076,0.10054507464616436,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Udyr,-0.012111363433398109,-0.005112481835938182,-0.006641483848531388,-0.5120967741935484,0.028614326915990307,-0.5120967741935484,-0.5120967741935484,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,0.4879032258064516,-0.34543010752688175,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.03868642695173302,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.0351264031060968,0.15456989247311825,-0.2620967741935484,-0.17876344086021506,0.4879032258064516,0.020617726097470535,-0.06616196655338083,0.4879032258064516,0.01802976706888676,-0.008199879517200026,0.4879032258064516,-0.1781136890711429,0.001386096115391977,0.11290322580645162,0.005072777873222523,-0.5120967741935484,0.03854395845322389,0.12738320655081803,0.15456989247311825,-0.11209677419354835,-0.012096774193548376,0.06061336309329812,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.012096774193548376,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,0.4879032258064516,0.029436220355379017,-0.0545703713370041,0.026796739523499147,0.01246844263157118,-0.012096774193548376,0.267236610863243,0.4879032258064516,0.015920290972310125,0.04375090303386531,0.028648663052982637,-0.034266796289559476,-0.012096774193548376,0.4879032258064516,-0.039597512303688576,-0.5120967741935484,-0.18915180597356784,-0.5120967741935484,0.0879032258064516,0.4879032258064516,0.03247266878989752,-0.04795179234559843,0.03503605571063467,0.026796739523499147,-0.5120967741935484,0.15456989247311825,0.03590642837940855,-0.13716144945131076,0.10054507464616436,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.5120967741935484,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,0.4879032258064516,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.012096774193548376,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Urgot,-0.012111363433398109,-0.005112481835938182,0.5218466174348528,0.5218466174348528,0.028614326915990307,0.020865074363057567,-0.1448200492318139,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.5218466174348528,-0.4781533825651472,-0.023607928019692692,-0.012775187437505775,0.038599518572744795,-0.1448200492318139,-0.028640628901976217,-0.0617601534621407,0.021846617434852778,0.20417113369486872,0.027533738602063845,-0.06955835558883,-0.4781533825651472,-0.4781533825651472,-0.1448200492318139,-0.4781533825651472,-0.019820049231813908,-0.4781533825651472,0.020617726097470535,-0.06616196655338083,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.021846617434852778,-0.1781136890711429,0.001386096115391977,0.021846617434852778,0.005072777873222523,-0.4781533825651472,-0.4781533825651472,0.12738320655081803,-0.0647479680264087,-0.1448200492318139,0.5218466174348528,0.06061336309329812,-0.02609259587011553,0.5218466174348528,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,0.5218466174348528,0.029436220355379017,-0.0545703713370041,-0.4781533825651472,-0.4781533825651472,0.04688715960000378,0.267236610863243,0.021846617434852778,0.015920290972310125,0.04375090303386531,0.028648663052982637,-0.034266796289559476,0.5218466174348528,-0.036221828287333946,-0.039597512303688576,0.5218466174348528,0.24911934470758007,0.23613233172056708,-0.3531533825651472,0.5218466174348528,0.03247266878989752,-0.04795179234559843,0.03503605571063467,0.026796739523499147,-0.1069499583589811,-0.0337089381207028,0.03590642837940855,-0.13716144945131076,0.5218466174348528,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.4781533825651472,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Varus,-0.012111363433398109,-0.005112481835938182,-0.006641483848531388,0.027160963891333906,0.028614326915990307,0.020865074363057567,-0.26716396381624113,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,-0.14408079951603814,-0.04035903184732761,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.03868642695173302,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.0351264031060968,0.6064262998754427,-0.29793475489129184,-0.14408079951603814,-0.011589577974858711,0.020617726097470535,-0.06616196655338083,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.05047957913541323,-0.1781136890711429,0.001386096115391977,0.18326804170790578,0.005072777873222523,0.04541595606167059,0.03854395845322389,0.12738320655081803,-0.0647479680264087,0.03525203197359128,0.06107626443647951,0.06061336309329812,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,-0.01857859695141656,0.029436220355379017,-0.0545703713370041,0.026796739523499147,0.01246844263157118,-0.3935737001245573,0.267236610863243,0.003754284965895971,0.015920290972310125,0.04375090303386531,0.028648663052982637,-0.034266796289559476,0.368765718401474,-0.036221828287333946,-0.039597512303688576,0.02488576063330325,-0.18915180597356784,0.471335021984976,-0.006704169770647611,0.06383988676886032,0.03247266878989752,-0.04795179234559843,0.03503605571063467,0.026796739523499147,-0.1069499583589811,-0.342602032258301,0.03590642837940855,-0.13716144945131076,0.10054507464616436,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Vayne,-0.012111363433398109,-0.005112481835938182,-0.006641483848531388,0.027160963891333906,0.028614326915990307,0.020865074363057567,0.09578469266980864,0.05725527014679843,-0.042412792454089826,-0.018456294622875624,0.012598340977452688,-0.27780021299056873,0.2494365490301252,-0.012775187437505775,0.038599518572744795,-0.013145788208160591,-0.028640628901976217,-0.0617601534621407,0.03868642695173302,0.20417113369486872,0.027533738602063845,-0.06955835558883,0.0006839829017047938,0.0351264031060968,-0.008599325088237835,0.13257714549999747,-0.17529215960814798,-0.011589577974858711,0.020617726097470535,-0.06616196655338083,0.001163611390766428,0.01802976706888676,-0.008199879517200026,0.05047957913541323,-0.1781136890711429,0.001386096115391977,0.1891809190849031,0.005072777873222523,0.04541595606167059,0.03854395845322389,0.12738320655081803,-0.0647479680264087,0.03525203197359128,0.06107626443647951,0.06061336309329812,-0.02609259587011553,0.03221369490721271,-0.04909892796706497,-0.08198005890222909,-0.056179291957720645,-0.11363012695328567,0.0124948663481661,-0.012409097578127137,0.008284331213304741,0.02385671829269942,-0.08872428086304443,-0.05655570864982984,-0.01857859695141656,0.029436220355379017,-0.0545703713370041,0.026796739523499147,0.01246844263157118,0.3589922398396199,0.267236610863243,0.003754284965895971,0.015920290972310125,0.04375090303386531,0.028648663052982637,-0.034266796289559476,-0.6410077601603801,-0.036221828287333946,-0.039597512303688576,0.02488576063330325,-0.18915180597356784,-0.2674228545000027,0.3328674212619712,0.06383988676886032,0.03247266878989752,-0.04795179234559843,0.03503605571063467,0.026796739523499147,-0.1069499583589811,0.011283344960913835,0.03590642837940855,-0.13716144945131076,0.10054507464616436,0.024973135200290264,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.2088346942724561,-0.0392834601158486,0.03617202521457141,0.0013660905135079449,-0.017997797688103834,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.09015278845445185,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.026327343725895513,0.03221369490721271,0.04553283462781643,-0.03756266355961124,-0.060681186028074596,-0.0475916673933226,-0.11684180007739084,-0.0902180418784421,-0.16208808202720693,-0.12291576363280138,-0.010410673793459169,-0.0410018250288825,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.030197856354063524,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
Veigar,-0.14841185398095552,0.17698497141586989,0.21269925713015558,-0.05045863760668651,0.08769925713015558,-0.23730074286984443,-0.09087217144127296,-0.10872931429841587,-0.5373007428698444,0.08769925713015558,-0.5373007428698444,-0.0269559152836375,-0.06651036486297157,0.03412782855872698,-0.03730074286984442,-0.2039674095365111,-0.028640628901976217,0.4626992571301556,0.027916648434503366,0.20417113369486872,0.027533738602063845,0.4626992571301556,-0.03730074286984442,-0.17366437923348077,-0.04949586482106394,-0.13234206518389402,-0.061364913992839054,-0.02378722935633093,-0.3706340762031778,0.4626992571301556,-0.03730074286984442,0.4626992571301556,-0.2873007428698444,-0.2039674095365111,-0.1781136890711429,0.001386096115391977,0.01377452594735984,0.1293659237968222,0.06269925713015556,-0.5373007428698444,0.24047703490793337,0.1293659237968222,-0.07251201047547823,0.21269925713015558,0.1293659237968222,-0.2039674095365111,0.1293659237968222,0.4626992571301556,-0.2039674095365111,-0.03730074286984442,-0.11363012695328567,0.4626992571301556,-0.03730074286984442,-0.03730074286984442,-0.03730074286984442,0.4626992571301556,-0.05655570864982984,-0.16230074286984442,-0.03730074286984442,-0.0545703713370041,-0.5373007428698444,-0.2039674095365111,0.012699257130155628,-0.03730074286984442,-0.006688497971885199,0.4626992571301556,0.4626992571301556,0.09906289349379194,-0.03730074286984442,-0.06418246329995192,0.4626992571301556,-0.03730074286984442,-0.04710466443847189,-0.18915180597356784,-0.06418246329995192,0.003239797670696154,-0.11305831862742016,0.1293659237968222,0.1293659237968222,0.17698497141586989,-0.03730074286984442,-0.5373007428698444,-0.09730074286984441,0.06269925713015556,-0.3373007428698444,-0.23730074286984443,0.26269925713015563,0.11397356265974273,-0.06623132572224144,-0.31029652095518123,-0.05091943982238267,-0.02780334738019763,-0.04082091309269795,-0.03730074286984442,0.4626992571301556,0.03617202521457141,0.0013660905135079449,-0.03730074286984442,-0.02218701899221734,-0.3844651212721957,-0.07563133171453296,-0.016592720280064588,0.37253527602737246,-0.07007575757575757,0.03332356454105634,0.22681894270213449,0.06366361139076643,-0.001512136935959335,0.4626992571301556,-0.42554353850012305,-0.018657805931046323,0.06529944751579414,0.1293659237968222,0.03221369490721271,0.04553283462781643,-0.03730074286984442,-0.060681186028074596,-0.0475916673933226,-0.03730074286984442,-0.03730074286984442,-0.5373007428698444,-0.12291576363280138,-0.010410673793459169,-0.5373007428698444,0.03183070551688566,-0.0054359755443569024,-0.4464218989494144,-0.012843434224122902,0.038522465677115036,-0.27489826601917816,-0.043288914832640274,-0.00950903790835217,0.21269925713015558,-0.42297338792910316,-0.4298908191875607,,,-0.42898482452670744,0.19705322938936104,0.054275365372422446,
