,Aatrox,Annie,Ashe,Bard,Blitzcrank,Brand,Braum,Caitlyn,Camille,Chogath,Corki,Darius,DrMundo,Draven,Ezreal,Fiddlesticks,Garen,Gragas,Hecarim,Heimerdinger,Ivern,JarvanIV,Jax,Jayce,Jhin,Jinx,Kaisa,Kalista,Karma,Kayle,Kayn,Kennen,Kindred,Kled,KogMaw,Lucian,Lulu,Lux,Malphite,Maokai,MasterYi,MissFortune,MonkeyKing,Mordekaiser,Morgana,Nautilus,Nidalee,Nunu,Ornn,Pantheon,Poppy,Pyke,Quinn,Rammus,Renekton,Rengar,Riven,Rumble,Shen,Singed,Sivir,Sona,Soraka,Swain,TahmKench,Taliyah,Teemo,Tristana,Twitch,Urgot,Varus,Vayne,Veigar,Velkoz,Vi,Viktor,Volibear,Warwick,Xayah,Xerath,Zac,Ziggs,Zilean,Zyra,Ahri,Akali,Alistar,Amumu,Anivia,AurelionSol,Azir,Cassiopeia,Diana,Ekko,Elise,Fizz,Galio,Gangplank,Gnar,Graves,Illaoi,Irelia,Janna,Karthus,Katarina,Khazix,LeeSin,Leona,Lissandra,Malzahar,Nasus,Nocturne,Olaf,Orianna,Ryze,Sejuani,Shaco,Shyvana,Sion,Skarner,Syndra,Talon,Taric,Thresh,Trundle,Tryndamere,TwistedFate,Vladimir,XinZhao,Yasuo,Yorick,Zed,Zoe,Udyr,Rakan,Evelynn,Fiora,Kassadin,Leblanc,Nami,RekSai
TwistedFate,0.050387365060587164,-0.012112634939412836,0.009254886428108566,0.23788736506058716,0.050387365060587164,-0.07790210862362335,-0.012112634939412836,-0.03249632798497637,-0.05496977779655571,0.18788736506058712,-0.062112634939412825,-0.5121126349394128,-0.26211263493941284,-0.07345717275453889,-0.00838382138009075,-0.07461263493941284,0.1545540317272538,0.09726236506058716,0.1545540317272538,-0.008566535648632745,-0.012112634939412836,0.10693498410820623,0.06683473348163982,0.03961150299162164,-0.013839750656165883,-0.035340018802493545,-0.012594795016558469,0.006405883579105653,0.023601650774872862,-0.1436915823078339,-0.17877930160607952,-0.17877930160607952,-0.3121126349394128,-0.012112634939412836,-0.18711263493941283,-0.046104500134067083,-0.012112634939412836,0.03788736506058721,-0.028241667197477338,-0.22044596827274615,0.07409426161231125,-0.052602277123970254,0.03074450791772998,-0.00230871337078542,-0.11211263493941281,0.03334191051513258,0.07122069839392053,0.18019505736827945,0.20217307934630147,0.11946631242900818,-0.24544596827274617,0.011696888870111,0.01516009233331439,0.376776253949476,-0.5121126349394128,-0.09106000336046549,-0.17877930160607952,0.18019505736827945,0.006405883579105653,-0.21211263493941285,-0.031128294894670117,-0.057567180393958306,-0.11211263493941281,-0.0034621159082709463,0.03334191051513258,-0.11211263493941281,-0.10670722953400741,0.025644802131525424,0.00981718962199063,0.08788736506058714,-0.018310982046850832,0.0021053745392601853,-0.05496977779655571,0.03961150299162164,-0.012112634939412836,-0.04544596827274616,-0.057567180393958306,-0.17877930160607952,-0.004831081541354587,-0.1436915823078339,0.20217307934630147,-0.17120354403032195,0.053104756364934946,-0.05057417340095127,-0.11619666616011665,0.1658534667555024,-0.4138732542419179,-0.05377930160607952,-0.029354014249757643,-0.062112634939412825,0.09503022220344426,-0.05265317547995335,-0.15496977779655569,0.093150522955324,0.48788736506058716,0.029554031727253793,-0.09544596827274615,-0.4724100528778606,-0.012112634939412836,-0.012112634939412836,0.1545540317272538,-0.05826648109325899,-0.17877930160607952,0.042235191147543705,0.08047995765317972,-0.012112634939412836,-0.26211263493941284,0.148289070472308,0.13074450791773007,0.07409426161231125,-0.06766819049496842,-0.012112634939412836,-0.012112634939412836,0.0030388802121023017,0.03200501211941065,-0.17877930160607952,0.1545540317272538,0.1545540317272538,-0.17877930160607952,0.1545540317272538,0.02269222272877225,0.04886297481668478,0.1545540317272538,0.23788736506058716,0.48788736506058716,0.48788736506058716,0.03334191051513258,0.07612265917823424,0.48788736506058716,-0.022982200156804133,-0.018377596194358636,-0.050304363320235884,0.024472730914245733,-0.26211263493941284,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Twitch,-0.008121206621113874,0.029832807339402856,0.10715897889177979,0.044978125148078585,0.03380328679197539,0.0033008670217069824,0.1104569406709669,0.10895205760793528,-0.033213197211349244,-0.027437297299138297,0.04642723630447615,-0.0829834946409487,-0.08920632936630368,-0.009391137658336827,0.0014430985280120203,-0.000836342252408584,-0.05333947850395204,0.001079965474679423,0.03540526800112326,-0.05896687114980095,0.25299666203749294,0.045142476068383064,-0.043721461879044465,-0.027583524915468116,0.06753193926474016,-0.009391137658336827,0.04189091362371444,0.45214732388012474,0.02542223370746194,0.09491444495099444,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,-0.045216028791469465,0.08676270849550932,0.040265127923834854,-0.01204622233214725,0.03928943050428871,-0.14815661011923797,0.08650096089135773,-0.22306635133355052,-0.01647280522505451,-0.021618702622119734,-0.06903500539470592,-0.008350175358788126,0.10692227843724655,0.1450479640445469,0.12769740719899458,-0.015431029417050712,-0.01626682102559701,-0.015737782979792114,-0.014568014255750383,0.22212700923824402,0.03512080807733514,-0.07762427585430931,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,-0.5478526761198752,-0.19846120363161623,0.044978125148078585,-0.006863654303073563,0.13919646433245755,-0.024199501904212106,-0.07519072960712914,-0.034205033439974525,-0.07932120758840677,-0.005085555049005541,0.015422758123300868,0.17375904549184634,-0.03976726816873877,-0.05812889535386151,-0.001457106741172276,0.03148496608651105,0.033140879074428475,0.04053632918158151,-0.1518412801084793,-0.06795951111214421,0.03153360903634897,-0.10191694360203815,0.03821510406467765,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Udyr,-0.008121206621113874,0.3946260635915808,0.06129273025824744,0.044978125148078585,0.3946260635915808,0.3946260635915808,0.1104569406709669,0.06129273025824744,-0.033213197211349244,-0.027437297299138297,0.04642723630447615,-0.0829834946409487,-0.08920632936630368,-0.2720406030750859,-0.10537393640841919,-0.000836342252408584,-0.05333947850395204,-0.6053739364084192,0.03540526800112326,-0.6053739364084192,0.25299666203749294,0.045142476068383064,-0.6053739364084192,-0.027583524915468116,-0.20537393640841917,-0.6053739364084192,-0.17680250783699064,-0.02467829157466525,0.02542223370746194,0.09491444495099444,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,0.3946260635915808,0.3946260635915808,0.040265127923834854,-0.01204622233214725,0.03928943050428871,-0.14815661011923797,-0.6053739364084192,-0.6053739364084192,-0.01647280522505451,-0.021618702622119734,-0.06903500539470592,-0.008350175358788126,-0.10537393640841919,0.1450479640445469,0.3946260635915808,-0.015431029417050712,-0.01626682102559701,-0.015737782979792114,0.3946260635915808,0.3946260635915808,0.03512080807733514,-0.07762427585430931,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,0.06129273025824744,-0.19846120363161623,0.044978125148078585,0.3946260635915808,0.13919646433245755,-0.024199501904212106,-0.07519072960712914,-0.10537393640841919,-0.03823366308477483,-0.005085555049005541,-0.10537393640841919,0.3946260635915808,-0.03976726816873877,-0.05812889535386151,-0.001457106741172276,0.03148496608651105,0.033140879074428475,0.04053632918158151,0.06129273025824744,-0.06795951111214421,0.03153360903634897,-0.10191694360203815,0.03821510406467765,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.3946260635915808,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.1218987908643081,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Urgot,-0.4117710860568004,0.029832807339402856,-0.01706167681293974,0.044978125148078585,0.03380328679197539,0.0033008670217069824,0.1104569406709669,-0.07843775272346709,-0.033213197211349244,0.5882289139431995,0.04642723630447615,-0.4117710860568004,-0.08920632936630368,-0.011771086056800384,-0.07843775272346709,-0.000836342252408584,-0.05333947850395204,0.001079965474679423,0.03540526800112326,0.5882289139431995,0.25299666203749294,0.045142476068383064,-0.043721461879044465,-0.027583524915468116,-0.1040787783644927,0.01680034251462814,0.10338042909471473,0.0882289139431996,0.5882289139431995,-0.4117710860568004,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,-0.045216028791469465,0.3382289139431996,0.5882289139431995,0.5882289139431995,-0.4117710860568004,-0.14815661011923797,0.08650096089135773,-0.26891394319965756,-0.01647280522505451,-0.4117710860568004,-0.06903500539470592,-0.008350175358788126,-0.4117710860568004,0.1450479640445469,0.5882289139431995,-0.015431029417050712,-0.01626682102559701,-0.015737782979792114,-0.4117710860568004,0.22212700923824402,0.03512080807733514,-0.07762427585430931,-0.1615728241298802,-0.4117710860568004,-0.00942503888024615,0.033140879074428475,-0.1617710860568004,-0.19846120363161623,0.044978125148078585,-0.4117710860568004,0.13919646433245755,-0.024199501904212106,-0.07519072960712914,0.2548955806098662,-0.4117710860568004,-0.22995290423861858,0.0882289139431996,-0.07843775272346709,0.5882289139431995,0.5882289139431995,-0.001457106741172276,0.03148496608651105,0.033140879074428475,0.04053632918158151,0.35745968317396887,-0.06795951111214421,0.03153360903634897,-0.10191694360203815,0.03821510406467765,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4117710860568004,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.4117710860568004,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Varus,-0.008121206621113874,0.029832807339402856,-0.01706167681293974,0.044978125148078585,0.03380328679197539,0.0033008670217069824,0.1104569406709669,-0.04808673977831928,-0.033213197211349244,-0.027437297299138297,0.04642723630447615,-0.0829834946409487,-0.08920632936630368,0.254380561054023,-0.06779809196739334,-0.000836342252408584,-0.05333947850395204,0.001079965474679423,0.03540526800112326,-0.05896687114980095,0.25299666203749294,0.045142476068383064,-0.043721461879044465,-0.027583524915468116,-0.21630827969329341,0.319094495185594,-0.5696384639162503,-0.02467829157466525,0.02542223370746194,0.09491444495099444,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,-0.045216028791469465,-0.19293805265399147,0.040265127923834854,-0.01204622233214725,0.03928943050428871,-0.14815661011923797,0.08650096089135773,-0.03018519337300163,-0.01647280522505451,-0.021618702622119734,-0.06903500539470592,-0.008350175358788126,0.10692227843724655,0.1450479640445469,0.12769740719899458,-0.015431029417050712,-0.01626682102559701,-0.015737782979792114,-0.014568014255750383,0.22212700923824402,0.03512080807733514,-0.07762427585430931,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,-0.29870250332511744,-0.19846120363161623,0.044978125148078585,-0.006863654303073563,0.13919646433245755,-0.024199501904212106,-0.07519072960712914,0.4303615360837497,-0.03823366308477483,-0.005085555049005541,0.08686020982380266,0.0034686796127912645,-0.03976726816873877,-0.05812889535386151,-0.001457106741172276,0.03148496608651105,0.033140879074428475,0.04053632918158151,0.3027753291871979,-0.06795951111214421,0.03153360903634897,-0.10191694360203815,0.03821510406467765,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Vayne,-0.008121206621113874,0.029832807339402856,-0.01706167681293974,0.044978125148078585,0.03380328679197539,0.0033008670217069824,0.1104569406709669,0.4441093728857182,-0.033213197211349244,-0.027437297299138297,0.04642723630447615,-0.0829834946409487,-0.08920632936630368,0.13242106119740654,-0.015220770654951645,-0.000836342252408584,-0.05333947850395204,0.001079965474679423,0.03540526800112326,-0.05896687114980095,0.25299666203749294,0.045142476068383064,-0.043721461879044465,-0.027583524915468116,-0.3058906271142817,-0.1922542634779181,-0.002769049896318795,-0.02467829157466525,0.02542223370746194,0.09491444495099444,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,-0.045216028791469465,0.041638057793043935,0.040265127923834854,-0.01204622233214725,0.03928943050428871,-0.14815661011923797,0.08650096089135773,-0.03018519337300163,-0.01647280522505451,-0.021618702622119734,-0.06903500539470592,-0.008350175358788126,0.10692227843724655,0.1450479640445469,0.12769740719899458,-0.015431029417050712,-0.01626682102559701,-0.015737782979792114,-0.014568014255750383,0.22212700923824402,0.03512080807733514,-0.07762427585430931,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,-0.5558906271142817,-0.19846120363161623,0.044978125148078585,-0.006863654303073563,0.13919646433245755,-0.024199501904212106,-0.07519072960712914,0.37372814121416403,-0.03823366308477483,-0.005085555049005541,-0.010436081659736198,-0.28316335438700907,-0.03976726816873877,-0.05812889535386151,-0.001457106741172276,0.03148496608651105,0.033140879074428475,0.04053632918158151,0.37372814121416403,-0.06795951111214421,0.03153360903634897,-0.10191694360203815,0.03821510406467765,-0.05959319377595962,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.01298992810903743,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Veigar,-0.08403584378403917,0.18263082288262744,0.0096350422919102,0.044978125148078585,0.11596415621596079,-0.05546441521261064,0.1104569406709669,-0.0470610538680728,-0.4840358437840392,-0.15070251045070587,-0.2340358437840392,0.5159641562159608,0.5159641562159608,0.012088187223712743,0.060081803274784296,-0.1840358437840392,-0.4840358437840392,0.015964156215960812,0.5159641562159608,-0.049253235088387026,0.25299666203749294,-0.2340358437840392,-0.15070251045070587,0.08739272764453221,0.021755662007466592,-0.022497382245577624,0.0024506427024473254,-0.15070251045070587,-0.05546441521261064,-0.15070251045070587,0.5159641562159608,0.015964156215960812,-0.1216885415185881,-0.11811464538468633,-0.09514695489515029,-0.04021561906493809,0.18263082288262744,-0.08403584378403917,0.2302498705016751,-0.261813621561817,0.31596415621596086,-0.09093239550817711,-0.2340358437840392,-0.2340358437840392,0.015964156215960812,0.5159641562159608,0.5159641562159608,-0.2340358437840392,0.12769740719899458,-0.08403584378403917,0.015964156215960812,0.5159641562159608,-0.2697501294983249,0.22212700923824402,0.03512080807733514,-0.4840358437840392,-0.4840358437840392,0.015964156215960812,-0.2340358437840392,-0.4840358437840392,-0.003266613014808406,-0.19846120363161623,-0.08403584378403917,-0.05546441521261064,0.015964156215960812,-0.2840358437840392,-0.05546441521261064,0.015964156215960812,0.10057954083134546,-0.4840358437840392,0.07510394116219732,-0.017870430250204627,0.17310701335881795,-0.15070251045070587,0.015964156215960812,0.015964156215960812,0.015964156215960812,0.5159641562159608,-0.004306114054309473,0.11596415621596079,0.5159641562159608,-0.08403584378403917,0.015964156215960812,-0.4840358437840392,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,0.18263082288262744,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.5159641562159608,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,-0.2340358437840392,0.1296681700821798,-0.02788657734178457,0.5159641562159608,-0.05468853389051881,0.07014050235318192,0.015964156215960812,0.5159641562159608,0.5159641562159608,0.12447954666278427,-0.015267195735003458,0.18263082288262744,-0.4840358437840392,0.11596415621596079,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.18263082288262744,0.5159641562159608,0.015964156215960812,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.4840358437840392,-0.08403584378403917,-0.4840358437840392,0.5159641562159608,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,-0.4840358437840392,-0.4840358437840392,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Velkoz,0.030332643107676915,-0.3081288953538615,-0.00812889535386152,0.044978125148078585,-0.1747955620205282,0.06329967607470988,0.1104569406709669,-0.0228347777068027,-0.1081288953538615,0.1585377713128051,0.1585377713128051,-0.0829834946409487,0.4918711046461385,-0.05428274150770768,-0.04221980444477064,0.2918711046461385,-0.1747955620205282,0.06329967607470988,-0.5081288953538615,-0.041462228687194846,0.25299666203749294,0.4918711046461385,-0.2581288953538615,0.3668711046461385,-0.045977500931550785,-0.07603012992176278,0.02390453082998245,-0.03444468482754576,0.4918711046461385,-0.3081288953538615,-0.02397268116438711,0.4918711046461385,-0.1216885415185881,0.4918711046461385,-0.0636844509094171,-0.025589212814178974,0.4918711046461385,-0.0636844509094171,0.4918711046461385,-0.00812889535386152,0.4918711046461385,0.031871104646138515,0.2775853903604242,0.04742666020169406,0.4918711046461385,-0.2581288953538615,0.4918711046461385,-0.5081288953538615,-0.00812889535386152,0.4918711046461385,-0.5081288953538615,0.11687110464613848,-0.14449253171749787,0.22212700923824402,-0.5081288953538615,-0.3081288953538615,-0.5081288953538615,-0.00812889535386152,0.4918711046461385,-0.5081288953538615,-0.10187889535386152,-0.5081288953538615,-0.5081288953538615,-0.08505197227693845,0.4918711046461385,-0.5081288953538615,-0.07955746678243297,0.07081847306719113,-0.06695242476562624,-0.005085555049005541,0.023402636177670022,-0.0026343898593560455,-0.00812889535386152,-0.05812889535386151,-0.001457106741172276,-0.5081288953538615,-0.00812889535386152,-0.00812889535386152,0.057388346025448844,-0.1747955620205282,-0.00812889535386152,-0.20812889535386153,-0.5081288953538615,-0.00812889535386152,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.1747955620205282,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,-0.1747955620205282,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,-0.5081288953538615,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,0.4918711046461385,0.1585377713128051,0.4918711046461385,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,0.4918711046461385,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Vi,-0.008121206621113874,-0.01843341843341839,-0.01843341843341839,0.044978125148078585,-0.01843341843341839,0.0033008670217069824,0.1104569406709669,0.4815665815665816,-0.033213197211349244,-0.027437297299138297,-0.5184334184334184,-0.0829834946409487,-0.08920632936630368,0.052995152995153005,0.11793021793021796,-0.000836342252408584,-0.05333947850395204,0.001079965474679423,0.03540526800112326,-0.5184334184334184,0.25299666203749294,-0.5184334184334184,-0.043721461879044465,-0.027583524915468116,0.2315665815665816,-0.2684334184334184,-0.07398897398897397,0.4815665815665816,0.02542223370746194,0.09491444495099444,-0.02397268116438711,-0.01601752330098588,-0.1216885415185881,-0.11811464538468633,-0.045216028791469465,-0.01843341843341839,0.040265127923834854,-0.01843341843341839,0.03928943050428871,-0.14815661011923797,-0.5184334184334184,0.4815665815665816,-0.01647280522505451,-0.021618702622119734,0.4815665815665816,-0.008350175358788126,0.10692227843724655,0.1450479640445469,0.12769740719899458,-0.015431029417050712,0.4815665815665816,-0.015737782979792114,-0.014568014255750383,0.4815665815665816,0.03512080807733514,-0.5184334184334184,-0.1615728241298802,0.008238067910930735,-0.00942503888024615,0.033140879074428475,-0.18510008510008508,-0.5184334184334184,0.044978125148078585,0.4815665815665816,0.13919646433245755,-0.5184334184334184,-0.07519072960712914,-0.11843341843341837,0.2315665815665816,-0.005085555049005541,0.3387094387094387,0.4815665815665816,0.4815665815665816,0.4815665815665816,-0.37557627557627554,0.03148496608651105,0.033140879074428475,0.04053632918158151,0.2315665815665816,0.4815665815665816,0.03153360903634897,-0.18510008510008508,0.03821510406467765,-0.5184334184334184,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.5184334184334184,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,-0.5184334184334184,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.1296681700821798,-0.02788657734178457,-0.0857899892213824,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.3468867068540271,0.148289070472308,0.12447954666278427,-0.015267195735003458,-0.014035500096119424,-0.012112634939412836,-0.01843341843341839,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.1296681700821798,0.11878008932488204,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.0414560317993552,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
Viktor,-0.08007046723575789,-0.030070467235757903,0.011596199430908727,-0.5300704672357579,0.03380328679197539,-0.5300704672357579,0.1104569406709669,-0.022378159543450238,0.13659619943090873,-0.5300704672357579,-0.030070467235757903,0.4699295327642421,0.4699295327642421,-0.0657847529500436,0.03636309919780856,0.4699295327642421,-0.05333947850395204,0.4699295327642421,0.03540526800112326,-0.11340380056909122,0.4699295327642421,0.045142476068383064,-0.030070467235757903,0.13659619943090873,-0.05837235402821073,-0.017249954415245128,-0.08022244291964847,-0.030070467235757903,-0.1967371339024246,-0.5300704672357579,-0.5300704672357579,-0.5300704672357579,-0.1216885415185881,-0.2800704672357579,-0.16643410359939426,-0.05930123646652713,-0.5300704672357579,-0.030070467235757903,0.2199295327642421,-0.1967371339024246,0.13659619943090873,-0.13681204026946575,0.2199295327642421,0.26992953276424214,-0.1967371339024246,-0.5300704672357579,0.4699295327642421,0.4699295327642421,0.4699295327642421,0.4699295327642421,0.4699295327642421,0.26992953276424214,0.015384078218787511,0.4699295327642421,0.03512080807733514,-0.1967371339024246,-0.1615728241298802,-0.030070467235757903,-0.5300704672357579,-0.1967371339024246,-0.056952187665865406,-0.19846120363161623,0.044978125148078585,-0.04358398074927139,0.13919646433245755,0.4699295327642421,-0.3300704672357579,-0.01895935612464683,-0.24801918518447585,-0.005085555049005541,-0.0037546777620737215,0.004582998110776781,0.10629316912787845,-0.13007046723575788,-0.001457106741172276,-0.08562602279131348,0.4699295327642421,-0.5300704672357579,-0.039874388804385374,0.13659619943090873,0.03153360903634897,-0.3634038005690913,0.4699295327642421,0.2199295327642421,-0.11619666616011665,0.05395524102874283,-0.4138732542419179,-0.5300704672357579,0.09712700923824402,-0.002391287939211617,0.05542073488578164,0.029803983561001945,-0.001457106741172276,0.03642105665146084,0.2363343260219971,0.004598999824279415,0.05250525377830306,-0.4724100528778606,-0.005085555049005541,0.03881037910719062,0.13659619943090873,-0.02788657734178457,-0.5300704672357579,-0.05468853389051881,0.07014050235318192,0.40590107982964846,0.4699295327642421,0.4699295327642421,0.12447954666278427,-0.015267195735003458,-0.030070467235757903,0.4699295327642421,0.06168787714392926,-0.015131285654708976,0.027193465625294122,0.04053632918158151,0.09926406014801586,0.4699295327642421,-0.030070467235757903,0.20654899996394932,0.02269222272877225,-0.04336674814631514,-0.013766713747260462,0.12265962049945467,-0.5300704672357579,0.13879367590491065,0.03496151106639683,0.010159641732835123,0.48162240380564136,-0.02385688610702602,-0.018377596194358636,-0.050304363320235884,-0.009305791738192015,0.08192227843724653,0.1855130973867689,,,0.016876481470915916,-0.010206031799355197,,-0.005085555049005541
